tier,edit_type,edit_detail,ratio,word_a,freq_a,example_a,word_b,freq_b,example_b,decision,preferred_form,notes
review,substitution,i/e,1.5,eko,47,Ihii kalamu eko na wino ghupoie.,iko,31,Chovu mbaa yawesela msidunyi iko na wana wake wadadu,,,
review,substitution,t/w,2.9,ata,58,"Ghenda ata kwake,oka andenyi nyumbeni",awa,20,Awa wiwae widima kupata.,,,
review,substitution,u/r,3.3,reka,60,"Ndodo ndazi nderilikumbukwa,ela ramu kwariloda na reka nderiliwikagha.",ueka,18,Nadamuobua mlungu ueka.,,,
review,indel,a,8.6,aisi,8,Derekoghe dafungwa aisi ya sharia.,isi,69,Isi ni raiya wa dunia ihi,,,
auto,indel,s,14.4,saa,72,Saa muka uko na kifu.,sasa,5,Sasa vindo vakaiya vitini ndeviwekata wandu.,,,
review,indel,i,5.4,irangi,12,Machi ni irangi.,rangi,65,"Iruwa jikatua, ndoe yakaia na rangi ighokie",,,
review,indel,i,3.1,mikonu,19,Wawebonya kazi sa mundu ochukie mikonu.,mkonu,58,Mkonu ghwako ghonimazira.,,,
review,substitution,u/a,2.0,nyama,51,Iri nyamandu raweja nyama.,nyuma,26,Niko nyuma ya miaka midadu ngajoka.,,,
review,substitution,j/r,3.3,kuja,59,Familia yapo yadapoilwa kuja andwamweri kila jioni,kura,18,Kuseliwe kura kofia ya wusalama,,,
review,substitution,o/u,6.0,koka,66,Andenyi ya Nyumba koka na choka,kuka,11,Deko na bahati kuka na afya ipoiye,,,
review,substitution,j/k,1.6,jimu,30,Ituku jimu jiboie dimkase Mlungu.,kimu,47,Kimu cha vifurute.,,,
review,substitution,a/o,1.0,inya,39,Africa yeka na mazanga mrongo isanu na inya,inyo,38,Seremmanyireghe inyo.,,,
auto,substitution,s/j,14.4,jaa,5,Jaa mboa mboa,saa,72,Saa muka uko na kifu.,,,
review,indel,l,1.6,lwaka,47,Nadima kusikira lwaka lwa ndege,waka,29,Washomi waka wengi wa mashomo tofauti,,,
review,indel,v,2.5,eka,54,Eka ghadi na ghadi ya bahari.,veka,22,Ivi vindo veka na harufu ipoie.,,,
review,indel,j,1.6,eko,47,Ihii kalamu eko na wino ghupoie.,jeko,29,Izangajedu jeko na andu kupoiye kwa wutalii,,,
review,indel,k,1.1,kungi,40,Ghenda kuniloghe sena ela saw'efwa kungi.,ungi,36,Vilongozi wefwana kuhudumia wananchi bila kubagua ungi,,,
review,substitution,u/w,6.6,kuenda,66,Wnake wefwana kuenda skulu,kwenda,10,Uhuu muisanga wakunde kwenda kimbiri.,,,
review,substitution,j/v,4.1,jose,15,Irughu Jose jawurwa,vose,61,Dichatesia vipughi venyu vose.,,,
review,substitution,o/e,1.2,gheka,42,Agha matunda gheka na madini.,ghoka,34,Mdi ghoka na malemba malazi.,,,
review,substitution,l/w,5.9,leka,65,Leka w'iniloghe.,weka,11,Wandu weka na kiwiwi na isi.,,,
review,substitution,w/k,6.6,koka,66,Andenyi ya Nyumba koka na choka,woka,10,Mwai uhu woka na kifu/mzigo,,,
auto,substitution,j/k,14.2,w'eja,5,W'eja njama ya agho malagho.,w'eka,71,W'andu w'eka na w'uya mzima mzima.,,,
review,substitution,r/y,1.1,redu,40,Ofwa udikire kaung'a redu.,yedu,36,Wanake ni hazina yedu,,,
review,substitution,e/o,2.0,ghedu,51,Muziki ni sehemu ya maisha ghedu,ghodu,25,Wurumwengu ghodu ghokudikana kutunzwa,,,
review,substitution,p/b,3.8,iboie,60,Iri samaki reko na rangi iboie.,ipoie,16,Lukundo ni hisia ipoie,,,
review,substitution,f/j,4.4,kifu,62,Saa muka uko na kifu.,kiju,14,Midi riseko hata kiju ndechikaa.,,,
review,substitution,v/r,3.2,raw'o,58,Ndana raw'o rafungilo.,vaw'o,18,W'aka w'ape w'edukisha vilambo vaw'o vose kwa ngamila raw'o iw'i.,,,
auto,indel,i,17.8,w'eka,71,W'andu w'eka na w'uya mzima mzima.,w'ieka,4,Ni nicha w'adaw'ana kusarigha wieka na w'ai kusarigha w'ieka.,,,
auto,indel,s,24.0,iri,72,Ola kurighore maza iri.,siri,3,Wadeki waichi siri re deka.,,,
review,indel,o,4.0,oreka,15,Ija miaka yape ya imbiri oreka msuse.,reka,60,"Ndodo ndazi nderilikumbukwa,ela ramu kwariloda na reka nderiliwikagha.",,,
review,indel,m,1.9,mzima,26,W'andu w'eka na w'uya mzima mzima.,zima,49,Mbari zima.,,,
review,indel,',1.8,w'azima,27,Kuw'itanya w'azima.,wazima,48,Dekona ifungu jetesia wazima,,,
review,substitution,i/a,9.7,wadima,68,"Kusakeobua, wadima kukaia moyo.",widima,7,Awa wiwae widima kupata.,,,
review,substitution,r/v,2.3,rako,52,Kusesighe ndodo rako rifo,vako,23,Vindo vako vaka tayari,,,
review,substitution,r/j,1.6,jeko,29,Izangajedu jeko na andu kupoiye kwa wutalii,reko,46,Tanu mburi reko hao.,,,
review,substitution,j/c,6.5,chapo,65,Charo chapo chedeka kilacha na chechokesha,jhapo,10,Irumirio jhapo ini ni Mkristo,,,
review,substitution,p/w,2.8,apa,55,Dikaghenda hotelinyi na apa.,awa,20,Awa wiwae widima kupata.,,,
review,substitution,k/j,7.3,joka,9,Joka lughongonyi,koka,66,Andenyi ya Nyumba koka na choka,,,
review,substitution,v/d,2.4,deka,53,Deka na nafasi imweri tu yeishi,veka,22,Ivi vindo veka na harufu ipoie.,,,
review,substitution,g/c,2.5,pacha,53,Ngelo yapo ndeikunde kunonwa ni malagho pacha.,pagha,21,Mbvua yake yawerucha pagha/ Msanga mbua,,,
review,substitution,a/i,7.2,rangi,65,"Iruwa jikatua, ndoe yakaia na rangi ighokie",ringi,9,Kubulana ndekuw'etesia ringi,,,
review,substitution,j/r,1.2,jedu,34,Wutamaduni ghwa isanga jedu ni wuzuri,redu,40,Ofwa udikire kaung'a redu.,,,
review,substitution,a/u,1.8,kenya,48,Izanga ja Kenya jeko na wazuri wengi,kenyu,26,Vindo va luma lwa kenyu visingagha shuu.,,,
auto,substitution,z/v,11.3,mvi,6,Mvi ukakakukotia makoto yekundika kutumbulie kwa wumboa.,mzi,68,Mzi ughu ghoko na skulu nyinyi,,,
review,substitution,o/i,1.5,w'aw'i,44,W'ana w'aw'i,w'aw'o,30,W'abaa w'aja w'iandikagha w'andu niw'o w'ifwane kuzighana haja ra w'apakazi w'aw'o.,,,
review,substitution,r/s,1.8,rimu,48,Ndoria rimu reoma,simu,26,Ini n'moni ndewinikabiagha simu,,,
review,substitution,e/o,1.2,ghwape,40,Nakotia wupe huwo kwachepata wujumbe ghwape kudumilo ni mundu wako kwa deiliane kwamba ukakuneka ghunivikiyagha kwa wuvui.,ghwapo,34,Wasi ghwapo ghwanikata.,,,
review,substitution,a/e,9.6,yaka,7,Iihi skulu yaka na mafundisho ghipoie.,yake,67,Kila mndu woko na miri na asili yake,,,
review,substitution,s/n,4.3,noko,60,Msakeghada sa w'ana w'a noko.,soko,14,Boboro ya soko ni vindo vineka mundu ndighi.,,,
review,substitution,e/a,2.1,w'ako,24,Dedanya na w'ana w'ako,w'eko,50,W'andu w'eko na hachi esaghua.,,,
review,indel,o,1.3,ighu,32,Nyonyi ridima kurama ighu,ighuo,41,Mwakichwa odejha kimanga cha makaji ighuo,,,
review,indel,h,2.5,itanaa,52,Kufuma itanaa niwikaghagha malagho worinyi.,itanaha,21,"Itanaha ni michele, chipsi, soda, na vindo va Kizungu viseelekiagha",,,
review,indel,',3.9,ghaw'o,58,Maw'anu ghaw'o ghikalie.,ghawo,15,"Dedimeghe kuwona shimba, chovu, ndigha katika mazingira ghawo",,,
review,indel,',1.4,w'avi,43,"W'ana w'esighwa w'akiw'a, ndew'ine w'avi w'awo",wavi,30,Mwana ukakotia wavi wake wamvae waki.,,,
review,substitution,c/g,9.4,charo,66,Charo chapo chedeka kilacha na chechokesha,gharo,7,Mdi ghwadamanyika kwa matunda gharo.,,,
review,substitution,k/r,9.4,ghako,66,Maghesho ghako ni muhimu,gharo,7,Mdi ghwadamanyika kwa matunda gharo.,,,
review,substitution,o/i,2.5,chumbi,21,Agha machi ni gha chumbi,chumbo,52,Wadaboilwa ni kukasa na chumbo.,,,
review,substitution,m/h,1.1,hali,34,Wandu wamu wadakaiya nyumbenyi rawo eri kuepuka hali rizamie ra hewa,mali,39,Mazirngira ni mali yedu,,,
review,substitution,k/s,1.8,kimu,47,Kimu cha vifurute.,simu,26,Ini n'moni ndewinikabiagha simu,,,
auto,substitution,d/r,13.6,wadima,68,"Kusakeobua, wadima kukaia moyo.",warima,5,Mwatulituli warima.,,,
review,substitution,o/e,9.4,kuenda,66,Wnake wefwana kuenda skulu,kuonda,7,"Nameria kuonda mariwa,yanifwana nighale mzedu.",,,
review,substitution,k/p,1.8,jako,26,Ituku jako jike na kupoilwa,japo,47,Irina Japo ni Mwamburi,,,
review,substitution,d/w,8.1,daenda,8,Idime daenda m'wada mwana wa mwan'duu uvalo icho kivulanguwo.,waenda,65,Wele mayo waenda hao namulola nikamsowa idime.,,,
review,substitution,e/o,1.1,gheko,39,Machi gheko ngarainyi,ghoko,34,Mzi ughu ghoko na skulu nyinyi,,,
auto,substitution,i/u,23.3,lini,3,Kwache kufuma lini mdawana wa mzedu,linu,70,Mbeo yabia linu.,,,
auto,indel,e,11.0,kuenda,66,Wnake wefwana kuenda skulu,kunda,6,Kunda jirani wako seji kujikunde,,,
review,indel,a,2.6,itana,20,Iri nguwo ni ra mtindo ghwa itana.,itanaa,52,Kufuma itanaa niwikaghagha malagho worinyi.,,,
review,indel,h,4.5,kuja,59,Familia yapo yadapoilwa kuja andwamweri kila jioni,kujha,13,W'andu w'eleka kujha ivo vindo wei w'iaw'ona ni maendeleo kusunga w'uzungu!,,,
review,indel,u,3.0,eka,54,Eka ghadi na ghadi ya bahari.,ueka,18,Nadamuobua mlungu ueka.,,,
review,substitution,c/g,4.1,chaw'o,14,W'aja w'adaw'ana werekoghe na kidali chaw'o kulegha usekeendanya na w'ew'eni.,ghaw'o,58,Maw'anu ghaw'o ghikalie.,,,
auto,substitution,z/b,17.0,mbi,4,Wadawana kw wai wepaswa kulindia mbi ghwawo kwa kuwa ni mzi ghwa Mlungu,mzi,68,Mzi ughu ghoko na skulu nyinyi,,,
review,substitution,k/l,5.5,kwapo,61,Sikira kuruma kwapo.,lwapo,11,Na jingi sikunekagha lumbo lwapo.,,,
review,substitution,a/e,8.0,ndoa,8,Ndoa ni ahadi ya loli,ndoe,64,"Iruwa jikatua, ndoe yakaia na rangi ighokie",,,
review,substitution,w/r,4.1,raw'o,58,Ndana raw'o rafungilo.,waw'o,14,Kichuku chose chaendie zighana ndee waw'o aja hospitali ya Voi.,,,
review,substitution,w/p,5.5,kwapo,61,Sikira kuruma kwapo.,kwawo,11,Mwai wapo waghalie kwawo.,,,
review,substitution,j/c,8.0,chingi,64,Imbiri yake ndomko kilambo chingi.,jhingi,8,Mndu wadima ukaiye Mwisilamu amu Mkristo na usekaiye na irumiro jhingi,,,
review,substitution,e/o,1.9,jape,25,ishati jape jeka ja mkundu,japo,47,Irina Japo ni Mwamburi,,,
review,substitution,o/a,2.1,w'aw'a,49,W'aw'a walale mana?,w'ow'a,23,Mwana koka na w'ow'a,,,
auto,indel,k,10.8,kwaenda,6,Agha matuku kwaenda chaghunyi hao?,waenda,65,Wele mayo waenda hao namulola nikamsowa idime.,,,
review,indel,h,1.4,ighuo,41,Mwakichwa odejha kimanga cha makaji ighuo,iguo,30,Nefuma aho iguo,,,
auto,indel,i,22.7,ikanisenyi,68,W'atesia w'a ikanisenyi.,ikansenyi,3,Wawa wa womi odeniguiya mvuto na ishati jeenda ikansenyi.,,,
review,indel,a,3.7,andenyi,56,Ishima ni suti andenyi ya mahusiano,ndenyi,15,Ghwaighu ghudadukwa ni ghwa ndenyi.,,,
review,indel,e,2.2,w'aw'a,49,W'aw'a walale mana?,w'aw'ae,22,Orasimilwa nguw'o ni w'aw'ae,,,
auto,indel,a,10.8,rangi,65,"Iruwa jikatua, ndoe yakaia na rangi ighokie",rangia,6,Fuwe rangia mbuwenyi,,,
review,substitution,w/r,5.5,reka,60,"Ndodo ndazi nderilikumbukwa,ela ramu kwariloda na reka nderiliwikagha.",weka,11,Wandu weka na kiwiwi na isi.,,,
auto,substitution,l/k,13.2,koka,66,Andenyi ya Nyumba koka na choka,loka,5,Ela dendapwana loka ni lukundo,,,
auto,substitution,w/m,22.7,madima,3,Madima gha mburi ghesinga,wadima,68,"Kusakeobua, wadima kukaia moyo.",,,
auto,substitution,u/m,22.7,mzi,68,Mzi ughu ghoko na skulu nyinyi,uzi,3,Uhuu uzi wozama.,,,
review,substitution,u/d,2.9,deka,53,Deka na nafasi imweri tu yeishi,ueka,18,Nadamuobua mlungu ueka.,,,
review,substitution,b/m,2.5,kaba,20,Diende kaba mpira,kama,51,Nawenda kama Ng'ombe,,,
review,substitution,j/y,1.8,jeka,25,Iji igare jeka na injini ibaa.,yeka,46,Nyumba yapo yeka kavui na moda,,,
auto,substitution,r/w,13.2,charo,66,Charo chapo chedeka kilacha na chechokesha,chawo,5,Choro chawo chiaghwagha kafwani.,,,
auto,substitution,k/t,13.2,koka,66,Andenyi ya Nyumba koka na choka,kota,5,Daweenda kota mbia,,,
review,substitution,t/r,2.1,rimu,48,Ndoria rimu reoma,timu,23,Kazi ya timu yadima kupoa kuchumba.,,,
auto,indel,m,16.5,charo,66,Charo chapo chedeka kilacha na chechokesha,mcharo,4,Mcharo wawaenda charo.,,,
auto,indel,r,16.5,chao,4,Chao ichi cheko na malagho ghipoie.,charo,66,Charo chapo chedeka kilacha na chechokesha,,,
auto,indel,o,10.7,nde,6,Mkapo wapo woghenda kwa nde.,ndoe,64,"Iruwa jikatua, ndoe yakaia na rangi ighokie",,,
review,indel,u,1.4,jha,29,Ishati jhake ni jha misharia,ujha,41,Ujha ni m'bori,,,
auto,substitution,j/d,16.5,kuenda,66,Wnake wefwana kuenda skulu,kuenja,4,Mzuri uhuu wawetesia kuenja wutesia.,,,
review,substitution,j/w,3.7,jose,15,Irughu Jose jawurwa,wose,55,Wusafiri ghwa wandu wose ni chia ipoiye yesafiri,,,
review,substitution,k/t,2.0,kimu,47,Kimu cha vifurute.,timu,23,Kazi ya timu yadima kupoa kuchumba.,,,
auto,substitution,w/r,13.0,raenda,5,Mifugho raenda lishwa.,waenda,65,Wele mayo waenda hao namulola nikamsowa idime.,,,
auto,substitution,o/a,16.5,kaka,4,Nyumba ya kaka erew'ada modo.,koka,66,Andenyi ya Nyumba koka na choka,,,
review,substitution,j/y,1.1,jedu,34,Wutamaduni ghwa isanga jedu ni wuzuri,yedu,36,Wanake ni hazina yedu,,,
review,substitution,w/m,3.1,mada,17,Chuilwa mada.,wada,53,Da dibonyaa wada.,,,
auto,substitution,w/p,13.0,chapo,65,Charo chapo chedeka kilacha na chechokesha,chawo,5,Choro chawo chiaghwagha kafwani.,,,
review,substitution,j/k,5.4,kuja,59,Familia yapo yadapoilwa kuja andwamweri kila jioni,kuka,11,Deko na bahati kuka na afya ipoiye,,,
review,substitution,k/r,4.8,yako,58,Tumia muda na familia yako,yaro,12,Midi yaro ikaoma.,,,
review,substitution,g/c,1.5,cheka,28,Kula kilambo cheka aho.,gheka,42,Agha matunda gheka na madini.,,,
auto,substitution,e/o,13.0,leka,65,Leka w'iniloghe.,loka,5,Ela dendapwana loka ni lukundo,,,
review,substitution,a/e,2.0,lwaka,47,Nadima kusikira lwaka lwa ndege,lwake,23,Lwembe lwake lumweri lochika.,,,
review,substitution,d/j,1.4,deko,41,Deko na bahati kuka na afya ipoiye,jeko,29,Izangajedu jeko na andu kupoiye kwa wutalii,,,
review,substitution,n/m,6.0,moko,10,W'omi moko na ndighi.,noko,60,Msakeghada sa w'ana w'a noko.,,,
review,substitution,a/e,5.4,kuja,59,Familia yapo yadapoilwa kuja andwamweri kila jioni,kuje,11,Enda kusee kidombo kuje.,,,
review,substitution,c/g,2.7,chedu,19,Wusalama ni kipaumbele chedu,ghedu,51,Muziki ni sehemu ya maisha ghedu,,,
review,indel,d,2.8,ndodo,51,Kusesighe ndodo rako rifo,ndoo,18,Idime ni ituku jipoiye ja iruwa na ndoo kuela kabisa,,,
auto,indel,m,22.0,kwadia,3,Kwadia mariwa putu na iro mindi rako,kwadima,66,Kusikira mziki na kughucheza kwadima kukuburudisha na kukupumzisha akili,,,
review,indel,y,6.7,iboie,60,Iri samaki reko na rangi iboie.,iboiye,9,Ni ncha kuwishukuru walimu kwa kazi iboiye wawebonya,,,
review,indel,r,6.7,iboie,60,Iri samaki reko na rangi iboie.,riboie,9,Isanga iji jeko na mila riboie.,,,
review,indel,b,2.8,kama,51,Nawenda kama Ng'ombe,kamba,18,Kwahuwo kwawona kwa ihi ngelo ya miaka inya wakundikie wirude kamba zaidi,,,
auto,indel,h,22.0,huw'o,66,Kwaki waweadeda huw'o?,uw'o,3,Leka kubonya uw'o,,,
auto,indel,k,22.0,kuenda,66,Wnake wefwana kuenda skulu,uenda,3,Mrighiti omdumikia mkongo uenda vika wughangenyi.,,,
review,indel,y,2.8,nama,18,Leka nije kwaza nama nijoke wulinyi,nyama,51,Iri nyamandu raweja nyama.,,,
auto,indel,e,12.8,ndo,5,Mufu na mnavu ndo ghuko hata machi nighelola mwanedu.,ndoe,64,"Iruwa jikatua, ndoe yakaia na rangi ighokie",,,
auto,indel,p,16.2,chao,4,Chao ichi cheko na malagho ghipoie.,chapo,65,Charo chapo chedeka kilacha na chechokesha,,,
review,substitution,n/r,5.3,naw'o,11,W'avi naw'o wiasinda kibaruonyi dii,raw'o,58,Ndana raw'o rafungilo.,,,
review,substitution,v/s,1.3,wasi,39,Wasi ghwapo ghwanikata.,wavi,30,Mwana ukakotia wavi wake wamvae waki.,,,
auto,substitution,u/a,22.0,kaenda,3,Kaenda Mombasa na kwende baharinyi kwa ogha na machi gha chumbi,kuenda,66,Wnake wefwana kuenda skulu,,,
auto,substitution,j/d,16.2,waenda,65,Wele mayo waenda hao namulola nikamsowa idime.,waenja,4,Mwamodo waenja ngo'mbe na mburi modenyi,,,
auto,substitution,g/j,22.0,ghako,66,Maghesho ghako ni muhimu,jhako,3,Irina jhako jiele,,,
review,substitution,k/n,2.8,kama,51,Nawenda kama Ng'ombe,nama,18,Leka nije kwaza nama nijoke wulinyi,,,
auto,substitution,e/u,22.0,kuenda,66,Wnake wefwana kuenda skulu,kuunda,3,W'abonyi zoghori w'aralipa kodi kwa kaunti ya Daw'ida imbiri ya serikali kuunda kaunti.,,,
review,substitution,k/p,1.9,w'ako,24,Dedanya na w'ana w'ako,w'apo,45,Awa w'ose ni w'akinyumba w'apo,,,
review,substitution,i/o,1.6,aw'i,27,Charo cheghenda Amerika ni matuku aw'i,aw'o,42,Na aw'o w'inughagha bea ra mumbi ndew'idimagha kumrira Mlungu.,,,
auto,substitution,m/k,22.0,koka,66,Andenyi ya Nyumba koka na choka,moka,3,Nambe moka w'akelu huw'u!,,,
auto,substitution,e/a,22.0,raka,3,Mabemba reocha raka tayari.,rake,66,Mbenge rake rachikanya.,,,
auto,substitution,u/i,22.0,kwadima,66,Kusikira mziki na kughucheza kwadima kukuburudisha na kukupumzisha akili,kwaduma,3,Kwaduma ani,,,
auto,substitution,o/e,12.8,ndekune,64,Ndekune bahati.,ndokune,5,Aja andu ndokune kilambo chingi.,,,
review,indel,v,7.5,iboie,60,Iri samaki reko na rangi iboie.,viboie,8,Ivi vindo viboie kwa viongo.,,,
auto,indel,m,21.7,sikunde,65,"Ukarumira kukaia ni karakara, sikunde osinda.",simkunde,3,Simkunde putu,,,
review,indel,u,1.5,igho,27,Igho jiko moyo na iyo mbari ya wueli.,ighuo,41,Mwakichwa odejha kimanga cha makaji ighuo,,,
review,indel,y,3.2,nio,52,Aho nio dawona yawaumiza wandu zaidi.,niyo,16,Ija niyo mali ivisiro.,,,
review,indel,',3.5,w'ai,53,W'ai w'adadu w'aghenda mbuw'enyi kuw'waya mbogha,wai,15,Ni ncha wai na wadawana wishome,,,
review,indel,h,2.8,mbishi,50,Mwaka mbishi ni nafasi yezoya wuwishi,mbisi,18,Chia iw'i ralemie mbisi.,,,
review,indel,m,8.7,kwapo,61,Sikira kuruma kwapo.,mkwapo,7,Kwadika kukaie mkwapo?,,,
review,substitution,k/r,1.4,kedu,28,"Ighesho jezoya skilu ,bishi kijijinyi kedu jedeughwa mkono ni jamii ndazi",redu,40,Ofwa udikire kaung'a redu.,,,
review,substitution,w/n,3.2,nadapoilwa,16,Matuku ghose nadapoilwa ni kushoma vuo,wadapoilwa,52,Wasafidi wadapoilwa nikusafiri kwa treni,,,
auto,substitution,w/k,21.7,kaenda,3,Kaenda Mombasa na kwende baharinyi kwa ogha na machi gha chumbi,waenda,65,Wele mayo waenda hao namulola nikamsowa idime.,,,
review,substitution,n/j,1.3,jeko,29,Izangajedu jeko na andu kupoiye kwa wutalii,neko,39,Neko na kutatizika kwa kujifundisha lugha mbishi,,,
review,substitution,u/i,1.4,w'aghenyi,28,Ow'ilegha w'aghenyi w'aw'ongeri.,w'aghenyu,40,Ndounekelo rusa epata w'aghenyu.,,,
review,substitution,v/y,2.1,veka,22,Ivi vindo veka na harufu ipoie.,yeka,46,Nyumba yapo yeka kavui na moda,,,
review,substitution,v/y,2.8,vaw'o,18,W'aka w'ape w'edukisha vilambo vaw'o vose kwa ngamila raw'o iw'i.,yaw'o,50,Kusughuse mighongo yaw'o.,,,
auto,substitution,a/u,16.0,elima,4,Elima yadima kughalusa maisha.,elimu,64,Elimu ni wuwekezaji ghupoiye,,,
review,substitution,v/y,2.6,veko,19,Ivi vindo veko na msingo uboie.,yeko,49,Bahari yeko na mawimbi ghipoiye,,,
review,substitution,w/m,2.4,mazima,20,Elimu yadima kufungua minyango yeenda masanga mazima.,wazima,48,Dekona ifungu jetesia wazima,,,
auto,substitution,n/s,21.7,nikunde,3,"Ara tindima, neko na ilagho nikunde nikukotie.",sikunde,65,"Ukarumira kukaia ni karakara, sikunde osinda.",,,
review,substitution,a/i,1.5,aw'a,41,Aw'a w'ikuserie w'ichapata maboilo.,aw'i,27,Charo cheghenda Amerika ni matuku aw'i,,,
review,substitution,o/a,3.0,mada,17,Chuilwa mada.,moda,51,Nyumba yapo yeka kavui na moda,,,
review,substitution,a/o,1.0,ghoka,34,Mdi ghoka na malemba malazi.,ghoko,34,Mzi ughu ghoko na skulu nyinyi,,,
auto,substitution,a/',21.7,w'enda,3,W'enda sarigha mpira ghwa mindi.,waenda,65,Wele mayo waenda hao namulola nikamsowa idime.,,,
review,indel,e,8.6,ereka,7,Kala ereka ngasu kulowolwa ni mkoloni.,reka,60,"Ndodo ndazi nderilikumbukwa,ela ramu kwariloda na reka nderiliwikagha.",,,
auto,indel,v,10.2,ose,6,Mngulu wape ose ononeka kuzoyenyi kwa kimu chekuw'ida.,vose,61,Dichatesia vipughi venyu vose.,,,
auto,indel,u,12.4,mndungi,62,Mudi ughu mao odeghora ghuksekedemwa ni mndungi,mundungi,5,Ini mundungi usenineke magome nimw'ikie.,,,
review,indel,i,1.2,misarigho,37,Misarigho ratesiagha kujumuisha jamii,msarigho,30,Msarigho gwa mindi gwapoiyagha wandu wengi saana,,,
review,indel,i,2.2,minyango,21,Minyango yawesoghora.,mnyango,46,Mnyango msuse.,,,
auto,indel,o,10.2,cho,6,Cho dije dadeka mswara na mnavu.,choo,61,Choo mzinyi.,,,
auto,indel,y,10.2,choo,61,Choo mzinyi.,choyo,6,Mndu kakaia na choyo kwam'manyira kuvisa vindo.,,,
review,substitution,g/c,1.8,ndacha,43,Chwakule ndacha ravisa wuchafu,ndagha,24,Walaghasha ndagha yape,,,
review,substitution,u/i,8.6,mdi,60,Mdi ghwadamanyika kwa matunda gharo.,mdu,7,Matuku ghose mdu wadima kuzoya wuwishi.,,,
review,substitution,u/a,2.9,mada,17,Chuilwa mada.,madu,50,Uhu oka na madu ghesikira usikire.,,,
review,substitution,a/o,1.3,mbari,38,Igho jiko moyo na iyo mbari ya wueli.,mbori,29,Mbori raaw'uya vindo vapo.,,,
review,substitution,b/m,7.4,aba,59,Ghenda kwa aba kumkotie uche na iseghe.,ama,8,Wele idime se kwaendie njumonyi ama kwasinda nyumbenyi.,,,
review,substitution,v/y,5.7,vape,10,Oreandika vichuku vape kwa mpande ghwa w'ulindiri.,yape,57,Walaghasha ndagha yape,,,
auto,substitution,u/o,12.4,kifo,5,Dighua mburi isanu kwa samba relisha na resicha ngelo ya kifo,kifu,62,Saa muka uko na kifu.,,,
review,substitution,n/b,7.4,aba,59,Ghenda kwa aba kumkotie uche na iseghe.,ana,8,Maghi ana ghachika.,,,
review,substitution,k/p,1.9,vako,23,Vindo vako vaka tayari,vapo,44,Mbori raaw'uya vindo vapo.,,,
review,indel,w,1.1,kaw'ona,31,"Kedi w'ei kaw'ona wikunde w'iide mitihani, ni suti w'imanye ivo viteto",kwaw'ona,35,Kwaw'ona nyamndu ki?,,,
review,indel,r,2.7,imu,18,Hata saa inonekie ngelo imu yaweghora wuloli.,rimu,48,Ndoria rimu reoma,,,
review,indel,',1.3,chaw'ucha,37,Chaw'ucha kwa w'undu ghwako ghwa w'ughoma.,chawucha,29,Chawucha bwana kwa mkati na kikombe.,,,
review,indel,z,2.9,ima,17,Ima dipate mawughanga aha mzedu,zima,49,Mbari zima.,,,
review,indel,r,3.7,nio,52,Aho nio dawona yawaumiza wandu zaidi.,niro,14,Aha dalima sukuma na tindi niro niwonagha rawebonya nicha zaidi aha dawida.,,,
review,indel,r,4.1,nao,53,Nao jesu ukawizera wanughi wake.,naro,13,Kwawenda hao na mburi ra mzedu na apa olegha naro?,,,
review,indel,v,2.5,eko,47,Ihii kalamu eko na wino ghupoie.,veko,19,Ivi vindo veko na msingo uboie.,,,
review,indel,',7.2,raw'o,58,Ndana raw'o rafungilo.,rawo,8,Wandu wamu wadakaiya nyumbenyi rawo eri kuepuka hali rizamie ra hewa,,,
review,substitution,t/n,7.2,ana,8,Maghi ana ghachika.,ata,58,"Ghenda ata kwake,oka andenyi nyumbeni",,,
review,substitution,t/m,7.2,ama,8,Wele idime se kwaendie njumonyi ama kwasinda nyumbenyi.,ata,58,"Ghenda ata kwake,oka andenyi nyumbeni",,,
review,substitution,a/i,3.7,rako,52,Kusesighe ndodo rako rifo,riko,14,Nguwo riko rielie ni muhimu,,,
review,substitution,i/o,4.1,vui,13,Yasighwa ngelo vui.,vuo,53,Matuku ghose nadapoilwa ni kushoma vuo,,,
review,substitution,j/w,8.4,kuja,59,Familia yapo yadapoilwa kuja andwamweri kila jioni,kuwa,7,Kuwa mbogha,,,
review,substitution,n/h,5.0,hachi,55,Mzuri hachi.,nachi,11,Nachi ozerwa w'ei wabonya miujiza ya tee.,,,
