row,original_text,original_word,corrected_word,source
10344,W'akulima w'engi ndew'itumiagha mazwagha ghaw'o w'eni.,ndew'itumiagha,ndewitumiagha,apostrophe_rule
10344,W'akulima w'engi ndew'itumiagha mazwagha ghaw'o w'eni.,ghaw'o,ghawo,apostrophe_rule
10344,W'akulima w'engi ndew'itumiagha mazwagha ghaw'o w'eni.,w'eni,weni,apostrophe_rule
10345,Aw'o w'akulima w'eka na lengo euza kahawa iekeri.,Aw'o,Awo,apostrophe_rule
10345,Aw'o w'akulima w'eka na lengo euza kahawa iekeri.,w'akulima,wakulima,apostrophe_rule
10345,Aw'o w'akulima w'eka na lengo euza kahawa iekeri.,w'eka,weka,apostrophe_rule
10346,W'abonyero kisaya w'iko kifungonyi.,W'abonyero,Wabonyero,apostrophe_rule
10346,W'abonyero kisaya w'iko kifungonyi.,w'iko,wiko,apostrophe_rule
10347,W'abunge w'aose ndew'iko mpande ghumweri.,W'abunge,Wabunge,apostrophe_rule
10347,W'abunge w'aose ndew'iko mpande ghumweri.,w'aose,waose,apostrophe_rule
10347,W'abunge w'aose ndew'iko mpande ghumweri.,ndew'iko,ndewiko,apostrophe_rule
10348,Ijo itangazo ndejineghe haja ya w'andu w'alazi.,w'andu,wandu,apostrophe_rule
10348,Ijo itangazo ndejineghe haja ya w'andu w'alazi.,w'alazi,walazi,apostrophe_rule
10349,Ghko w'uda ghwa ndoe aghadi ya iro mpande iw'i.,w'uda,wuda,apostrophe_rule
10349,Ghko w'uda ghwa ndoe aghadi ya iro mpande iw'i.,iw'i,iwi,apostrophe_rule
10350,Aw'o w'andu w'ekunda w'ipwane na w'eke ofisaa w'a serikali.,Aw'o,Awo,apostrophe_rule
10350,Aw'o w'andu w'ekunda w'ipwane na w'eke ofisaa w'a serikali.,w'andu,wandu,apostrophe_rule
10350,Aw'o w'andu w'ekunda w'ipwane na w'eke ofisaa w'a serikali.,w'ekunda,wekunda,apostrophe_rule
10350,Aw'o w'andu w'ekunda w'ipwane na w'eke ofisaa w'a serikali.,w'ipwane,wipwane,apostrophe_rule
10350,Aw'o w'andu w'ekunda w'ipwane na w'eke ofisaa w'a serikali.,w'eke,weke,apostrophe_rule
10350,Aw'o w'andu w'ekunda w'ipwane na w'eke ofisaa w'a serikali.,w'a,wa,apostrophe_rule
10351,Aw'o w'aw'I w'eenjwa kotinyi.,Aw'o,Awo,apostrophe_rule
10351,Aw'o w'aw'I w'eenjwa kotinyi.,w'aw'I,wawi,apostrophe_rule
10351,Aw'o w'aw'I w'eenjwa kotinyi.,w'eenjwa,weenjwa,apostrophe_rule
10352,W'aw'urieghe kufuma charonyi.,W'aw'urieghe,Wawurieghe,apostrophe_rule
10354,Ijo ishirika ndejiw'adie w'abonyi kazi w'ikate.,ndejiw'adie,ndejiwadie,apostrophe_rule
10354,Ijo ishirika ndejiw'adie w'abonyi kazi w'ikate.,w'abonyi,wabonyi,apostrophe_rule
10354,Ijo ishirika ndejiw'adie w'abonyi kazi w'ikate.,w'ikate,wikate,apostrophe_rule
10355,Skulu ifundishagha w'eke ofisaa w'iboie.,w'eke,weke,apostrophe_rule
10355,Skulu ifundishagha w'eke ofisaa w'iboie.,w'iboie,wiboie,apostrophe_rule
10357,W'uchaguzi ghofunya w'orinyi w'unyonge ghwape.,W'uchaguzi,Wuchaguzi,apostrophe_rule
10357,W'uchaguzi ghofunya w'orinyi w'unyonge ghwape.,w'orinyi,worinyi,apostrophe_rule
10357,W'uchaguzi ghofunya w'orinyi w'unyonge ghwape.,w'unyonge,wunyonge,apostrophe_rule
10358,Orebagulwa skulu kwa w'undu ghwa w'ukelemeri.,w'undu,wundu,apostrophe_rule
10358,Orebagulwa skulu kwa w'undu ghwa w'ukelemeri.,w'ukelemeri,wukelemeri,apostrophe_rule
10359,Omoni ni mwana mkiw'a.,mkiw'a,mkiwa,apostrophe_rule
10361,Uo mndu wakaie na ugho w'ukongo kwa miaka yaenga.,mndu,mundu,confirmed_correction
10361,Uo mndu wakaie na ugho w'ukongo kwa miaka yaenga.,w'ukongo,wukongo,apostrophe_rule
10362,Kuereshwa kwa ugho w'ukongo kwapungue.,w'ukongo,wukongo,apostrophe_rule
10363,Kampuni ichuriagha mishara ra w'abonyi kazi.,w'abonyi,wabonyi,apostrophe_rule
10364,W'eko w'andu w'engi kifungonyi.,W'eko,Weko,apostrophe_rule
10364,W'eko w'andu w'engi kifungonyi.,w'andu,wandu,apostrophe_rule
10364,W'eko w'andu w'engi kifungonyi.,w'engi,wengi,apostrophe_rule
10365,W'ow'a ghoko ngera w'afungwa w'adima kuchurikia.,W'ow'a,Wowa,apostrophe_rule
10365,W'ow'a ghoko ngera w'afungwa w'adima kuchurikia.,w'afungwa,wafungwa,apostrophe_rule
10365,W'ow'a ghoko ngera w'afungwa w'adima kuchurikia.,w'adima,wadima,apostrophe_rule
10366,W'andu w'ezamilwa kwa w'undu ghwa w'udumiki w'inekelo.,W'andu,Wandu,apostrophe_rule
10366,W'andu w'ezamilwa kwa w'undu ghwa w'udumiki w'inekelo.,w'ezamilwa,wezamilwa,apostrophe_rule
10366,W'andu w'ezamilwa kwa w'undu ghwa w'udumiki w'inekelo.,w'undu,wundu,apostrophe_rule
10366,W'andu w'ezamilwa kwa w'undu ghwa w'udumiki w'inekelo.,w'udumiki,wudumiki,apostrophe_rule
10366,W'andu w'ezamilwa kwa w'undu ghwa w'udumiki w'inekelo.,w'inekelo,winekelo,apostrophe_rule
10368,W'arumiriane kubonyanya kazi eri kuinja w'uhalifu.,W'arumiriane,Warumiriane,apostrophe_rule
10368,W'arumiriane kubonyanya kazi eri kuinja w'uhalifu.,w'uhalifu,wuhalifu,apostrophe_rule
10369,W'andu w'engi w'itesekiagha kwa ugho mpango.,W'andu,Wandu,apostrophe_rule
10369,W'andu w'engi w'itesekiagha kwa ugho mpango.,w'engi,wengi,apostrophe_rule
10369,W'andu w'engi w'itesekiagha kwa ugho mpango.,w'itesekiagha,witesekiagha,apostrophe_rule
10370,Vilongozi w'a dini w'apwane kuzighana ijo ilagho.,w'a,wa,apostrophe_rule
10370,Vilongozi w'a dini w'apwane kuzighana ijo ilagho.,w'apwane,wapwane,apostrophe_rule
10371,Mkutano ghwa w'eke dreva ndoghuendie nicha.,w'eke,weke,apostrophe_rule
10372,Sharia m'bishi yabirie.,m'bishi,mbishi,apostrophe_rule
10374,Maghanga ndeghiko w'ughangenyi.,w'ughangenyi,wughangenyi,apostrophe_rule
10375,Hospitali rimu rekundika eri kudumikia w'akongo.,w'akongo,wakongo,apostrophe_rule
10377,Wagalie mzinyi kumanyira w'andu w'ape hali.,w'andu,wandu,apostrophe_rule
10377,Wagalie mzinyi kumanyira w'andu w'ape hali.,w'ape,wape,apostrophe_rule
10378,Uo polisi kilongozi oshoghonolwa ni m'ndu mzima.,m'ndu,mundu,confirmed_correction
10380,Majibu ghinekelo ni m'baa wa iyo wizara gheshinua aw'o w'andu.,m'baa,mbaa,apostrophe_rule
10380,Majibu ghinekelo ni m'baa wa iyo wizara gheshinua aw'o w'andu.,aw'o,awo,apostrophe_rule
10380,Majibu ghinekelo ni m'baa wa iyo wizara gheshinua aw'o w'andu.,w'andu,wandu,apostrophe_rule
10381,Maghesho gha w'azima nagho w'ori ghizighanwagha.,w'azima,wazima,apostrophe_rule
10381,Maghesho gha w'azima nagho w'ori ghizighanwagha.,w'ori,wori,apostrophe_rule
10382,Malagho agho ghavavivirie w'andu ngolo seji ghiendie.,w'andu,wandu,apostrophe_rule
10384,Wafunyiro makosa kwa kupendelia w'andu w'amu.,w'andu,wandu,apostrophe_rule
10384,Wafunyiro makosa kwa kupendelia w'andu w'amu.,w'amu,wamu,apostrophe_rule
10385,Ugho w'uamuzi ndoghuadadire kila mndu orekoghe aho.,w'uamuzi,wuamuzi,apostrophe_rule
10385,Ugho w'uamuzi ndoghuadadire kila mndu orekoghe aho.,mndu,mundu,confirmed_correction
10388,"W'ele, ni loli kilongozi waw'iaw'ighiria?",W'ele,Wele,apostrophe_rule
10388,"W'ele, ni loli kilongozi waw'iaw'ighiria?",waw'iaw'ighiria,wawiawighiria,apostrophe_rule
10390,Ngera timu yadima kushinda indo ja kaw'i.,ja,jha,confirmed_correction
10390,Ngera timu yadima kushinda indo ja kaw'i.,kaw'i,kawi,apostrophe_rule
10391,W'akatili w'azerwa w'eko ichenicho kifumbu.,W'akatili,Wakatili,apostrophe_rule
10391,W'akatili w'azerwa w'eko ichenicho kifumbu.,w'azerwa,wazerwa,apostrophe_rule
10391,W'akatili w'azerwa w'eko ichenicho kifumbu.,w'eko,weko,apostrophe_rule
10394,Serikali yaaghie soko m'baa.,m'baa,mbaa,apostrophe_rule
10397,W'elemwa ni kulipa ugho mkopo.,W'elemwa,Welemwa,apostrophe_rule
10398,Omoni toe ni mndu upingagha serikali.,mndu,mundu,confirmed_correction
10399,Ndourumirianagha na w'ambao w'ipinganagha.,w'ambao,wambao,apostrophe_rule
10399,Ndourumirianagha na w'ambao w'ipinganagha.,w'ipinganagha,wipinganagha,apostrophe_rule
10400,Kushinda kwape kwabonyeria bado w'andu w'amrumirie.,w'andu,wandu,apostrophe_rule
10400,Kushinda kwape kwabonyeria bado w'andu w'amrumirie.,w'amrumirie,wamrumirie,apostrophe_rule
10401,W'eko w'aaghi w'iko na w'ujuzi.,W'eko,Weko,apostrophe_rule
10401,W'eko w'aaghi w'iko na w'ujuzi.,w'aaghi,waaghi,apostrophe_rule
10401,W'eko w'aaghi w'iko na w'ujuzi.,w'iko,wiko,apostrophe_rule
10401,W'eko w'aaghi w'iko na w'ujuzi.,w'ujuzi,wujuzi,apostrophe_rule
10403,W'abwaghi w'engi w'atumia pikipiki.,W'abwaghi,Wabwaghi,apostrophe_rule
10403,W'abwaghi w'engi w'atumia pikipiki.,w'engi,wengi,apostrophe_rule
10403,W'abwaghi w'engi w'atumia pikipiki.,w'atumia,watumia,apostrophe_rule
10404,Spaki kudumbukadumbuka mando mengi ni kwa wundu ghwa kusow'a w'ufundi.,kusow'a,kusowa,apostrophe_rule
10404,Spaki kudumbukadumbuka mando mengi ni kwa wundu ghwa kusow'a w'ufundi.,w'ufundi,wufundi,apostrophe_rule
10405,Mizango nyingi ra kidaw'ida rebwaghwa.,kidaw'ida,kidawida,apostrophe_rule
10406,Sherehe ra kuw'ikwa wakfu raendie nicha.,kuw'ikwa,kuwikwa,apostrophe_rule
10409,W'ujumbe ghochelewa.,W'ujumbe,Wujumbe,apostrophe_rule
10411,Chumba cha w'aka w'iko na misigo chaaghilo hospitali ya Kambi Ra Punda.,w'aka,waka,apostrophe_rule
10411,Chumba cha w'aka w'iko na misigo chaaghilo hospitali ya Kambi Ra Punda.,w'iko,wiko,apostrophe_rule
10412,Ghoka w'uda ghwa mbuw'a aja Chaw'ia.,w'uda,wuda,apostrophe_rule
10412,Ghoka w'uda ghwa mbuw'a aja Chaw'ia.,mbuw'a,mbuwa,apostrophe_rule
10412,Ghoka w'uda ghwa mbuw'a aja Chaw'ia.,Chaw'ia,Chawia,apostrophe_rule
10413,W'eko w'abwaghi w'engi agha matuku.,W'eko,Weko,apostrophe_rule
10413,W'eko w'abwaghi w'engi agha matuku.,w'abwaghi,wabwaghi,apostrophe_rule
10413,W'eko w'abwaghi w'engi agha matuku.,w'engi,wengi,apostrophe_rule
10415,Kilongozi ofwana udumikie w'aisanga.,w'aisanga,waisanga,apostrophe_rule
10417,Distrikti m'bishi rechurilwa.,m'bishi,mbishi,apostrophe_rule
10418,Kifwa chape chaw'aw'e w'andu w'engi.,chaw'aw'e,chawawe,apostrophe_rule
10418,Kifwa chape chaw'aw'e w'andu w'engi.,w'andu,wandu,apostrophe_rule
10418,Kifwa chape chaw'aw'e w'andu w'engi.,w'engi,wengi,apostrophe_rule
10420,W'adaw'ida w'amu ni W'aisilamu.,W'adaw'ida,Wadawida,apostrophe_rule
10420,W'adaw'ida w'amu ni W'aisilamu.,w'amu,wamu,apostrophe_rule
10420,W'adaw'ida w'amu ni W'aisilamu.,W'aisilamu,Waisilamu,apostrophe_rule
10422,W'afungwa w'a siasa w'ew'ika magome eri w'ilekerelo.,W'afungwa,Wafungwa,apostrophe_rule
10422,W'afungwa w'a siasa w'ew'ika magome eri w'ilekerelo.,w'a,wa,apostrophe_rule
10422,W'afungwa w'a siasa w'ew'ika magome eri w'ilekerelo.,w'ew'ika,wewika,apostrophe_rule
10422,W'afungwa w'a siasa w'ew'ika magome eri w'ilekerelo.,w'ilekerelo,wilekerelo,apostrophe_rule
10424,W'andu w'a irika w'engi ndew'iw'adie kazi.,W'andu,Wandu,apostrophe_rule
10424,W'andu w'a irika w'engi ndew'iw'adie kazi.,w'a,wa,apostrophe_rule
10424,W'andu w'a irika w'engi ndew'iw'adie kazi.,w'engi,wengi,apostrophe_rule
10424,W'andu w'a irika w'engi ndew'iw'adie kazi.,ndew'iw'adie,ndewiwadie,apostrophe_rule
10425,W'adaw'ana w'engi w'aw'ialola kazi.,W'adaw'ana,Wadawana,apostrophe_rule
10425,W'adaw'ana w'engi w'aw'ialola kazi.,w'engi,wengi,apostrophe_rule
10425,W'adaw'ana w'engi w'aw'ialola kazi.,w'aw'ialola,wawialola,apostrophe_rule
10426,W'adaw'ana w'engi 'weko tayari kubonya kazi iyoyose.,W'adaw'ana,Wadawana,apostrophe_rule
10426,W'adaw'ana w'engi 'weko tayari kubonya kazi iyoyose.,w'engi,wengi,apostrophe_rule
10426,W'adaw'ana w'engi 'weko tayari kubonya kazi iyoyose.,'weko,weko,apostrophe_rule
10427,Bunduki nyingi regulwa eri ritumilo kulwa na w'ahalifu.,w'ahalifu,wahalifu,apostrophe_rule
10428,W'andu w'engi w'akungira kwa siasa.,W'andu,Wandu,apostrophe_rule
10428,W'andu w'engi w'akungira kwa siasa.,w'engi,wengi,apostrophe_rule
10428,W'andu w'engi w'akungira kwa siasa.,w'akungira,wakungira,apostrophe_rule
10429,W'andu w'engi w'afaidika kwa mali ra w'avi w'aw'o.,W'andu,Wandu,apostrophe_rule
10429,W'andu w'engi w'afaidika kwa mali ra w'avi w'aw'o.,w'engi,wengi,apostrophe_rule
10429,W'andu w'engi w'afaidika kwa mali ra w'avi w'aw'o.,w'afaidika,wafaidika,apostrophe_rule
10429,W'andu w'engi w'afaidika kwa mali ra w'avi w'aw'o.,w'avi,wavi,apostrophe_rule
10429,W'andu w'engi w'afaidika kwa mali ra w'avi w'aw'o.,w'aw'o,wawo,apostrophe_rule
10430,W'avi w'engi ndew'inagha mipango seji w'ana w'aw'o w'ikaiagha matuku gha imbiri.,W'avi,Wavi,apostrophe_rule
10430,W'avi w'engi ndew'inagha mipango seji w'ana w'aw'o w'ikaiagha matuku gha imbiri.,w'engi,wengi,apostrophe_rule
10430,W'avi w'engi ndew'inagha mipango seji w'ana w'aw'o w'ikaiagha matuku gha imbiri.,ndew'inagha,ndewinagha,apostrophe_rule
10430,W'avi w'engi ndew'inagha mipango seji w'ana w'aw'o w'ikaiagha matuku gha imbiri.,w'ana,wana,apostrophe_rule
10430,W'avi w'engi ndew'inagha mipango seji w'ana w'aw'o w'ikaiagha matuku gha imbiri.,w'aw'o,wawo,apostrophe_rule
10430,W'avi w'engi ndew'inagha mipango seji w'ana w'aw'o w'ikaiagha matuku gha imbiri.,w'ikaiagha,wikaiagha,apostrophe_rule
10431,Gheka mashindano gha msarigho ghuw'angwagha gofu.,ghuw'angwagha,ghuwangwagha,apostrophe_rule
10432,Mabonyo gha polisi w'amu ndeghiboie.,w'amu,wamu,apostrophe_rule
10433,Okundiloghe ni w'andu w'engi.,w'andu,wandu,apostrophe_rule
10433,Okundiloghe ni w'andu w'engi.,w'engi,wengi,apostrophe_rule
10434,Shekeria ra mabwaghi raw'iazighanwa.,raw'iazighanwa,rawiazighanwa,apostrophe_rule
10438,Ofisaa w'a polisi ni w'engi.,w'a,wa,apostrophe_rule
10438,Ofisaa w'a polisi ni w'engi.,w'engi,wengi,apostrophe_rule
10440,W'afungwa w'engi w'ateswa.,W'afungwa,Wafungwa,apostrophe_rule
10440,W'afungwa w'engi w'ateswa.,w'engi,wengi,apostrophe_rule
10440,W'afungwa w'engi w'ateswa.,w'ateswa,wateswa,apostrophe_rule
10442,Obwaghwa ni w'andu w'isemanyikagha.,w'andu,wandu,apostrophe_rule
10442,Obwaghwa ni w'andu w'isemanyikagha.,w'isemanyikagha,wisemanyikagha,apostrophe_rule
10443,Oka mndu ukunde sere.,mndu,mundu,confirmed_correction
10444,Mishara ya w'alimu ni mitini nandighi.,w'alimu,walimu,apostrophe_rule
10445,W'alimu efwana w'ikumbilo ngolo.,W'alimu,Walimu,apostrophe_rule
10445,W'alimu efwana w'ikumbilo ngolo.,w'ikumbilo,wikumbilo,apostrophe_rule
10447,Osighirilwa kwa kuw'ika mafungu.,kuw'ika,kuwika,apostrophe_rule
10448,Vilongozi w'amu w'alola w'utesia ghwa magome kwa w'aghenyu.,w'amu,wamu,apostrophe_rule
10448,Vilongozi w'amu w'alola w'utesia ghwa magome kwa w'aghenyu.,w'alola,walola,apostrophe_rule
10448,Vilongozi w'amu w'alola w'utesia ghwa magome kwa w'aghenyu.,w'utesia,wutesia,apostrophe_rule
10448,Vilongozi w'amu w'alola w'utesia ghwa magome kwa w'aghenyu.,w'aghenyu,waghenyu,apostrophe_rule
10449,W'andu w'engi w'akunde kilongozi m'mbishi.,W'andu,Wandu,apostrophe_rule
10449,W'andu w'engi w'akunde kilongozi m'mbishi.,w'engi,wengi,apostrophe_rule
10449,W'andu w'engi w'akunde kilongozi m'mbishi.,w'akunde,wakunde,apostrophe_rule
10449,W'andu w'engi w'akunde kilongozi m'mbishi.,m'mbishi,mmbishi,apostrophe_rule
10450,W'andu w'aw'iaimwa hachi raw'o.,W'andu,Wandu,apostrophe_rule
10450,W'andu w'aw'iaimwa hachi raw'o.,w'aw'iaimwa,wawiaimwa,apostrophe_rule
10450,W'andu w'aw'iaimwa hachi raw'o.,raw'o,rawo,apostrophe_rule
10451,Ijeshi jaw'iateselwa na mafundisho ela na mazwagha w'ori.,jaw'iateselwa,jawiateselwa,apostrophe_rule
10451,Ijeshi jaw'iateselwa na mafundisho ela na mazwagha w'ori.,w'ori,wori,apostrophe_rule
10452,W'andu w'engi w'ebwaghwa ni w'ukongo ghwa malaria.,W'andu,Wandu,apostrophe_rule
10452,W'andu w'engi w'ebwaghwa ni w'ukongo ghwa malaria.,w'engi,wengi,apostrophe_rule
10452,W'andu w'engi w'ebwaghwa ni w'ukongo ghwa malaria.,w'ebwaghwa,webwaghwa,apostrophe_rule
10452,W'andu w'engi w'ebwaghwa ni w'ukongo ghwa malaria.,w'ukongo,wukongo,apostrophe_rule
10454,Oenda charo chanoko cha w'ulaya kwa w'urighiti zaidi.,w'ulaya,wulaya,apostrophe_rule
10454,Oenda charo chanoko cha w'ulaya kwa w'urighiti zaidi.,w'urighiti,wurighiti,apostrophe_rule
10455,Ijeshi jekunda w'utesia ghwa masanga mazima.,w'utesia,wutesia,apostrophe_rule
10456,Toe w'aripoti malagho gha siasa.,w'aripoti,waripoti,apostrophe_rule
10457,W'ew'usa magome kufuma kwa W'aKorea.,W'ew'usa,Wewusa,apostrophe_rule
10457,W'ew'usa magome kufuma kwa W'aKorea.,W'aKorea,Wakorea,apostrophe_rule
10458,Ichi kifumbu cheka na w'asi ghwa ndoe kukuruduka.,w'asi,wasi,apostrophe_rule
10459,W'andu w'endi w'eka hatarinyi elaghasha maisha.,W'andu,Wandu,apostrophe_rule
10459,W'andu w'endi w'eka hatarinyi elaghasha maisha.,w'endi,wendi,apostrophe_rule
10459,W'andu w'endi w'eka hatarinyi elaghasha maisha.,w'eka,weka,apostrophe_rule
10461,Ow'adwa ni polisi.,Ow'adwa,Owadwa,apostrophe_rule
10463,W'udoi kwa kunyaghiria ndoe nigho ghwazidi.,W'udoi,Wudoi,apostrophe_rule
10465,W'ana w'engi w'a skulu w'afundishwa w'ushomi kuchumba mabonyo.,W'ana,Wana,apostrophe_rule
10465,W'ana w'engi w'a skulu w'afundishwa w'ushomi kuchumba mabonyo.,w'engi,wengi,apostrophe_rule
10465,W'ana w'engi w'a skulu w'afundishwa w'ushomi kuchumba mabonyo.,w'a,wa,apostrophe_rule
10465,W'ana w'engi w'a skulu w'afundishwa w'ushomi kuchumba mabonyo.,w'afundishwa,wafundishwa,apostrophe_rule
10465,W'ana w'engi w'a skulu w'afundishwa w'ushomi kuchumba mabonyo.,w'ushomi,wushomi,apostrophe_rule
10467,W'andu w'akundagha kuandika w'ashomi w'ifumie skulu ra w'ufundi.,W'andu,Wandu,apostrophe_rule
10467,W'andu w'akundagha kuandika w'ashomi w'ifumie skulu ra w'ufundi.,w'akundagha,wakundagha,apostrophe_rule
10467,W'andu w'akundagha kuandika w'ashomi w'ifumie skulu ra w'ufundi.,w'ashomi,washomi,apostrophe_rule
10467,W'andu w'akundagha kuandika w'ashomi w'ifumie skulu ra w'ufundi.,w'ifumie,wifumie,apostrophe_rule
10467,W'andu w'akundagha kuandika w'ashomi w'ifumie skulu ra w'ufundi.,w'ufundi,wufundi,apostrophe_rule
10470,W'andu w'ilipagha kodi ni suti w'izighano nicha.,W'andu,Wandu,apostrophe_rule
10470,W'andu w'ilipagha kodi ni suti w'izighano nicha.,w'ilipagha,wilipagha,apostrophe_rule
10470,W'andu w'ilipagha kodi ni suti w'izighano nicha.,w'izighano,wizighano,apostrophe_rule
10471,W'erengirieghe misarigho ya isanga ya netiboli.,W'erengirieghe,Werengirieghe,apostrophe_rule
10473,W'andu w'engi w'ezoya zoghori.,W'andu,Wandu,apostrophe_rule
10473,W'andu w'engi w'ezoya zoghori.,w'engi,wengi,apostrophe_rule
10473,W'andu w'engi w'ezoya zoghori.,w'ezoya,wezoya,apostrophe_rule
10474,W'eshitakilwa kwa wugaidi.,W'eshitakilwa,Weshitakilwa,apostrophe_rule
10475,W'aghenyu w'eko w'engi.,W'aghenyu,Waghenyu,apostrophe_rule
10475,W'aghenyu w'eko w'engi.,w'eko,weko,apostrophe_rule
10475,W'aghenyu w'eko w'engi.,w'engi,wengi,apostrophe_rule
10476,W'andu w'engi w'efwa kwa ugho mlipuko ghwa bomu.,W'andu,Wandu,apostrophe_rule
10476,W'andu w'engi w'efwa kwa ugho mlipuko ghwa bomu.,w'engi,wengi,apostrophe_rule
10476,W'andu w'engi w'efwa kwa ugho mlipuko ghwa bomu.,w'efwa,wefwa,apostrophe_rule
10477,W'ana w'engi w'asumbulwa ni makongo ghenekeriana.,W'ana,Wana,apostrophe_rule
10477,W'ana w'engi w'asumbulwa ni makongo ghenekeriana.,w'engi,wengi,apostrophe_rule
10477,W'ana w'engi w'asumbulwa ni makongo ghenekeriana.,w'asumbulwa,wasumbulwa,apostrophe_rule
10478,W'andu w'iko na mali ra ndoe ni suti w'ilindilo.,W'andu,Wandu,apostrophe_rule
10478,W'andu w'iko na mali ra ndoe ni suti w'ilindilo.,w'iko,wiko,apostrophe_rule
10478,W'andu w'iko na mali ra ndoe ni suti w'ilindilo.,w'ilindilo,wilindilo,apostrophe_rule
10480,Olekerelwa kwa kuw'ika magome wakfu.,kuw'ika,kuwika,apostrophe_rule
10481,Maofisaa w'amu w'abaa w'efungwa.,w'amu,wamu,apostrophe_rule
10481,Maofisaa w'amu w'abaa w'efungwa.,w'abaa,wabaa,apostrophe_rule
10481,Maofisaa w'amu w'abaa w'efungwa.,w'efungwa,wefungwa,apostrophe_rule
10482,W'andu w'engu ndew'iungie mkonu.,W'andu,Wandu,apostrophe_rule
10482,W'andu w'engu ndew'iungie mkonu.,w'engu,wengu,apostrophe_rule
10482,W'andu w'engu ndew'iungie mkonu.,ndew'iungie,ndewiungie,apostrophe_rule
10484,W'andu w'a ijeshi ndew'ifane kungia siasa.,W'andu,Wandu,apostrophe_rule
10484,W'andu w'a ijeshi ndew'ifane kungia siasa.,w'a,wa,apostrophe_rule
10484,W'andu w'a ijeshi ndew'ifane kungia siasa.,ndew'ifane,ndewifane,apostrophe_rule
10486,Vilongozi va vama va siasa repinga w'aw'iaghaluka.,w'aw'iaghaluka,wawiaghaluka,apostrophe_rule
10487,W'andu w'engi w'atini w'aw'iaunga mkonu vama vepinga.,W'andu,Wandu,apostrophe_rule
10487,W'andu w'engi w'atini w'aw'iaunga mkonu vama vepinga.,w'engi,wengi,apostrophe_rule
10487,W'andu w'engi w'atini w'aw'iaunga mkonu vama vepinga.,w'atini,watini,apostrophe_rule
10487,W'andu w'engi w'atini w'aw'iaunga mkonu vama vepinga.,w'aw'iaunga,wawiaunga,apostrophe_rule
10488,Serikali yazoye kuw'adana na masanga mazima kwa zoghori.,kuw'adana,kuwadana,apostrophe_rule
10489,Vilongozi w'amu w'edamba kwa w'undu ghwa zoghori.,w'amu,wamu,apostrophe_rule
10489,Vilongozi w'amu w'edamba kwa w'undu ghwa zoghori.,w'edamba,wedamba,apostrophe_rule
10489,Vilongozi w'amu w'edamba kwa w'undu ghwa zoghori.,w'undu,wundu,apostrophe_rule
10490,Omoni nio mndu utangazagha nicha zaidi.,mndu,mundu,confirmed_correction
10494,Odamba kwa w'urighiti.,w'urighiti,wurighiti,apostrophe_rule
10495,W'eko w'andu w'atineri w'iko na mali.,W'eko,Weko,apostrophe_rule
10495,W'eko w'andu w'atineri w'iko na mali.,w'andu,wandu,apostrophe_rule
10495,W'eko w'andu w'atineri w'iko na mali.,w'atineri,watineri,apostrophe_rule
10495,W'eko w'andu w'atineri w'iko na mali.,w'iko,wiko,apostrophe_rule
10496,Oreka mndu wa habari uko na w'ujuzi.,mndu,mundu,confirmed_correction
10496,Oreka mndu wa habari uko na w'ujuzi.,w'ujuzi,wujuzi,apostrophe_rule
10498,W'aw'iazighana malagho gha siasa nicha sana.,W'aw'iazighana,Wawiazighana,apostrophe_rule
10499,Owrew'adwa kiw'achenyi cha ndege.,Owrew'adwa,Owrewadwa,apostrophe_rule
10499,Owrew'adwa kiw'achenyi cha ndege.,kiw'achenyi,kiwachenyi,apostrophe_rule
10502,W'eenda kwa koti ra sharia.,W'eenda,Weenda,apostrophe_rule
10503,W'ahalifu ndew'ifwani kusighirilwa.,W'ahalifu,Wahalifu,apostrophe_rule
10503,W'ahalifu ndew'ifwani kusighirilwa.,ndew'ifwani,ndewifwani,apostrophe_rule
10504,W'eke wakili w'efwana kungia ghadi kwa iri kesi ra mateso.,W'eke,Weke,apostrophe_rule
10504,W'eke wakili w'efwana kungia ghadi kwa iri kesi ra mateso.,w'efwana,wefwana,apostrophe_rule
10505,W'andi w'amu walaghashire maisha.,W'andi,Wandi,apostrophe_rule
10505,W'andi w'amu walaghashire maisha.,w'amu,wamu,apostrophe_rule
10506,W'alndu w'elaswa rija bomu ra mbori.,W'alndu,Walndu,apostrophe_rule
10506,W'alndu w'elaswa rija bomu ra mbori.,w'elaswa,welaswa,apostrophe_rule
10507,W'andishi w'a habari idakoni w'aobua kuripoti fujo.,W'andishi,Wandishi,apostrophe_rule
10507,W'andishi w'a habari idakoni w'aobua kuripoti fujo.,w'a,wa,apostrophe_rule
10507,W'andishi w'a habari idakoni w'aobua kuripoti fujo.,w'aobua,waobua,apostrophe_rule
10509,W'eke ofisaa w'aw'iatesa w'andu w'isebonyere ilagho jingi w'efwana w'izighano nicha.,W'eke,Weke,apostrophe_rule
10509,W'eke ofisaa w'aw'iatesa w'andu w'isebonyere ilagho jingi w'efwana w'izighano nicha.,w'aw'iatesa,wawiatesa,apostrophe_rule
10509,W'eke ofisaa w'aw'iatesa w'andu w'isebonyere ilagho jingi w'efwana w'izighano nicha.,w'andu,wandu,apostrophe_rule
10509,W'eke ofisaa w'aw'iatesa w'andu w'isebonyere ilagho jingi w'efwana w'izighano nicha.,w'isebonyere,wisebonyere,apostrophe_rule
